event_id,filename,sentence_idx,sentence_text,n_trigger_words,trigger_words,event_text,ORE_DEPOSIT,ROCK,MINERAL,STRAT,LOCATION,TIMESCALE,event_label
a085349_m24_690_2009s_9605952_117,a085349_m24_690_2009s_9605952.json,117,"much of the potential mineralisation is found within grey brown or dark grey saprolites, but frequently high grade material is found within goethitichaematitic saprolites or within siliceous pale grey saprolites.",2,"['potential', 'mineralisation']","moderately sharp contact with upper uooc. basal uooc, up to 50 m thick, gradual contact into overlying uomc. the base of weathering averages about 55 m, with fresh rock being encountered from near surface to depths of up to 100 metres. typically, the weathering profile developed over the archaean basement rocks comprises of a lateriteferricrete or soil cover underlain by a plasmic clay zone (typically limonitic goethitic, mottled or bleached) which may include a hardpan or silcrete layer. this is underlain by saprolitic clays with occasional silcrete bands up to 5 6 metres thick. the economic nickel cobalt occurs within the saprolitic clay zones, generally a few metres below the boundary between the overlying plasmic clays and the underlying saprolitic clays. much of the potential mineralisation is found within grey brown or dark grey saprolites, but frequently high grade material is found within goethitichaematitic saprolites or within siliceous pale grey saprolites. radiometrics magnetics gravity digital terrain modelling electromagnetics the tenement m24 690 mostly comprises outcrop and so is considered to have no potential to host an economically viable laterite nickel resource. as such no further work was recommended for this area and the tenement was surrendered. subsequent to the granting of siberia project tenements, a review of all available historical exploration data commenced. although a search of the open file mineral exploration reports located a number of reports of interest to future work on the siberia project as a whole.",[],"['clay', 'hardpan', 'silcrete', 'clays', 'silcrete', 'clay', 'clays', 'clays', 'saprolites', 'saprolites', 'saprolites', 'laterite']","['nickel', 'nickel']",[],"['grey', 'grey', 'grey', 'siberia', 'siberia']",['archaean'],0
a085349_m24_690_2009s_9605952_119,a085349_m24_690_2009s_9605952.json,119,the tenement m24 690 mostly comprises outcrop and so is considered to have no potential to host an economically viable laterite nickel resource.,1,['potential'],"the base of weathering averages about 55 m, with fresh rock being encountered from near surface to depths of up to 100 metres. typically, the weathering profile developed over the archaean basement rocks comprises of a lateriteferricrete or soil cover underlain by a plasmic clay zone (typically limonitic goethitic, mottled or bleached) which may include a hardpan or silcrete layer. this is underlain by saprolitic clays with occasional silcrete bands up to 5 6 metres thick. the economic nickel cobalt occurs within the saprolitic clay zones, generally a few metres below the boundary between the overlying plasmic clays and the underlying saprolitic clays. much of the potential mineralisation is found within grey brown or dark grey saprolites, but frequently high grade material is found within goethitichaematitic saprolites or within siliceous pale grey saprolites. radiometrics magnetics gravity digital terrain modelling electromagnetics the tenement m24 690 mostly comprises outcrop and so is considered to have no potential to host an economically viable laterite nickel resource. as such no further work was recommended for this area and the tenement was surrendered. subsequent to the granting of siberia project tenements, a review of all available historical exploration data commenced. although a search of the open file mineral exploration reports located a number of reports of interest to future work on the siberia project as a whole. exploration over the siberia area by previous explorers is summarised in table 2. nickeliferous laterite, formed by weathering processes since the tertiary, is generally restricted to olivine ad to meso cumulate komatiites, rarely reaching ore grades over the more weather resistant orthocumulate komatiite facies rocks.",[],"['clay', 'hardpan', 'silcrete', 'clays', 'silcrete', 'clay', 'clays', 'clays', 'saprolites', 'saprolites', 'saprolites', 'laterite', 'laterite', 'komatiites', 'komatiite']","['nickel', 'nickel', 'olivine']",[],"['grey', 'grey', 'grey', 'siberia', 'siberia', 'siberia']","['archaean', 'tertiary']",0
a072009_ems833_2006s_17021086_23,a072009_ems833_2006s_17021086.json,23,plasia pty ltd (plasia) acquired a moderate landholding in the esperance mineral field with potential for placer and alteration pisolitic ore bodies in a marine setting.,1,['potential'],"work carried out on the tenement by bronzewing gold since may 2005 was restricted to discovery and review of all previous exploration data, review of available aeromagnetics (figure 3.) and examination of digital terrain data (figure 4.) to assist with drill hole planning. the area is in the frazer range mobile belt and has undergone parallel faulting since the eocene, when antarctica broke away from mainland australia. this together with the glaciated pavement and probable ash fall from the cretaceous has given conditions which gave put down submarine glauconites all over west australia, especially in the dampier, carnarvon, perth and bremer basins. the various marine regressions and incursions are well recorded and the sea level indicators such as the whicher cliffs are also well documented. plasia pty ltd (plasia) acquired a moderate landholding in the esperance mineral field with potential for placer and alteration pisolitic ore bodies in a marine setting. the mt ney lease is part of the landholding over the pallinup siltstone and was considered prospective for thick paleochannel bauxite accumulations. the report presented here marks the end of a program that was not successful in delineating a large commercial bauxite deposit. fine to medium sands, lignite, clays and limestone marls were mapped and intersected in the drilling to the west and south. the offshore material with back dune and channel lignites are not in the required high energy environments required. the granite bedrock was not far below this fine silty layer and the lack of glaciated channels is evident from previous work and landsat images (figure 4.",[],"['ash', 'bauxite', 'bauxite', 'medium sands', 'lignite', 'clays', 'limestone', 'marls', 'lignites', 'granite', 'bedrock']","['gold', 'glauconites']",['pallinup siltstone'],"['mainland', 'australia', 'australia', 'dampier', 'carnarvon', 'perth', 'cliffs', 'esperance']","['eocene', 'cretaceous']",0
a072009_ems833_2006s_17021086_30,a072009_ems833_2006s_17021086.json,30,a broad spaced regional aircore drilling campaign to test the plasia model was proposed in july but was postponed due to heavy rain.,1,['broad'],"the mt ney lease is part of the landholding over the pallinup siltstone and was considered prospective for thick paleochannel bauxite accumulations. the report presented here marks the end of a program that was not successful in delineating a large commercial bauxite deposit. fine to medium sands, lignite, clays and limestone marls were mapped and intersected in the drilling to the west and south. the offshore material with back dune and channel lignites are not in the required high energy environments required. the granite bedrock was not far below this fine silty layer and the lack of glaciated channels is evident from previous work and landsat images (figure 4.) of the area. a broad spaced regional aircore drilling campaign to test the plasia model was proposed in july but was postponed due to heavy rain. the program was further delayed in august by wet weather and was rescheduled to be carried out in october november. the department of conservation and land management required drilling to be conducted in dry soil conditions to prevent the possible spread of die back disease in the area. the program of aircore drilling was carried out to the west and south of e63 833. it targeted areas of potential mineral sand accumulations outlined by magnetic data. results were disappointing and as such, the decision to surrender the tenement was made.",[],"['bauxite', 'bauxite', 'medium sands', 'lignite', 'clays', 'limestone', 'marls', 'lignites', 'granite', 'bedrock', 'mineral sand']",[],['pallinup siltstone'],[],[],0
a072009_ems833_2006s_17021086_32,a072009_ems833_2006s_17021086.json,32,the department of conservation and land management required drilling to be conducted in dry soil conditions to prevent the possible spread of die back disease in the area.,1,['possible'],"fine to medium sands, lignite, clays and limestone marls were mapped and intersected in the drilling to the west and south. the offshore material with back dune and channel lignites are not in the required high energy environments required. the granite bedrock was not far below this fine silty layer and the lack of glaciated channels is evident from previous work and landsat images (figure 4.) of the area. a broad spaced regional aircore drilling campaign to test the plasia model was proposed in july but was postponed due to heavy rain. the program was further delayed in august by wet weather and was rescheduled to be carried out in october november. the department of conservation and land management required drilling to be conducted in dry soil conditions to prevent the possible spread of die back disease in the area. the program of aircore drilling was carried out to the west and south of e63 833. it targeted areas of potential mineral sand accumulations outlined by magnetic data. results were disappointing and as such, the decision to surrender the tenement was made. recommendations.5 surrender report on e63 833 for 2006 schwann consulting 1 the area of plasia leases is located within the eucla basin to the north east of esperance (figure 1.",[],"['medium sands', 'lignite', 'clays', 'limestone', 'marls', 'lignites', 'granite', 'bedrock', 'mineral sand']",[],[],"['eucla basin', 'esperance']",[],0
a072009_ems833_2006s_17021086_34,a072009_ems833_2006s_17021086.json,34,it targeted areas of potential mineral sand accumulations outlined by magnetic data.,1,['potential'],"the granite bedrock was not far below this fine silty layer and the lack of glaciated channels is evident from previous work and landsat images (figure 4.) of the area. a broad spaced regional aircore drilling campaign to test the plasia model was proposed in july but was postponed due to heavy rain. the program was further delayed in august by wet weather and was rescheduled to be carried out in october november. the department of conservation and land management required drilling to be conducted in dry soil conditions to prevent the possible spread of die back disease in the area. the program of aircore drilling was carried out to the west and south of e63 833. it targeted areas of potential mineral sand accumulations outlined by magnetic data. results were disappointing and as such, the decision to surrender the tenement was made. recommendations.5 surrender report on e63 833 for 2006 schwann consulting 1 the area of plasia leases is located within the eucla basin to the north east of esperance (figure 1.) in the esperance mineral field. the area is accessed by the mt ney road and then old fire and exploration tracks in the area.",[],"['granite', 'bedrock', 'mineral sand']",[],[],"['eucla basin', 'esperance', 'esperance']",[],0
a084558_e80_3371_hc2009a_11315862_1,a084558_e80_3371_hc2009a_11315862.json,1,the strong ip response can be attributed either to massive sulphides or possible carbonaceous shales.,1,['possible'],"a very strong chargeability response and conductive response at bent ridge prospect has been achieved by a gradient array ip survey (figure 10). the strong ip response can be attributed either to massive sulphides or possible carbonaceous shales. carbonaceous shales have not been mapped in the area although this possibility cannot be discounted until the area is drilled. the ip response corresponds with a siliceous gossanous ridge that is also associated with distinctive fuchsite carbonate alteration and anomalous geochemistry (refer to section 5.2). 3.1 previous exploration 8 3.2 exploration potential. the current program has involved the collation and re interpretation of the historic data, acquisition of the digital photography, the implementation of follow up geochemical and geophysical ip programs as well as heritage clearances, geological mapping and prospecting. work has concentrated on several prospects including granite (incl lady helen), granite south, bent ridge, burks park, koongie park, highway and milba.",[],"['shales', 'shales', 'granite', 'granite']","['sulphides', 'fuchsite', 'carbonate']",[],[],[],0
a084558_e80_3371_hc2009a_11315862_4,a084558_e80_3371_hc2009a_11315862.json,4,3.1 previous exploration 8 3.2 exploration potential.,1,['potential'],"a very strong chargeability response and conductive response at bent ridge prospect has been achieved by a gradient array ip survey (figure 10). the strong ip response can be attributed either to massive sulphides or possible carbonaceous shales. carbonaceous shales have not been mapped in the area although this possibility cannot be discounted until the area is drilled. the ip response corresponds with a siliceous gossanous ridge that is also associated with distinctive fuchsite carbonate alteration and anomalous geochemistry (refer to section 5.2). 3.1 previous exploration 8 3.2 exploration potential. the current program has involved the collation and re interpretation of the historic data, acquisition of the digital photography, the implementation of follow up geochemical and geophysical ip programs as well as heritage clearances, geological mapping and prospecting. work has concentrated on several prospects including granite (incl lady helen), granite south, bent ridge, burks park, koongie park, highway and milba. exploration has included (refer figure 5): soil & maglag geochemistry including 75?m soil samples and maglag samples collected using a magsam rare earth magnetic samplers. the soil and maglag samples were analysed both by the portable niton xrf auger geochemistry auger sampling was employed to penetrate the black soil and colluvial alluvial horizons that effectively mask the soil maglag geochemistry (e80 3563, 3370 & 3641). the auger sampling utilised the pathfinder light weight hydraulic auger capable of penetrating up to 5 m through unconsolidated soils and being pulled by a quad bike.",[],"['shales', 'shales', 'granite', 'granite']","['sulphides', 'fuchsite', 'carbonate', 'rare earth']",[],[],[],0
a084558_e80_3371_hc2009a_11315862_19,a084558_e80_3371_hc2009a_11315862.json,19,the mt angelo tenement is located 35km southwest of halls creek along the great northern highway and hosts a large low grade copper deposit occurring within the mt angelo granophyric microgranite that is interpreted to be comagmatic with felsic volcanic and volcaniclastic units within the adjacent koongie park formation.,1,['low grade'],"a total of 12 ip crew days was involved using gpx surveys from perth. geological mapping and prospecting all tenement areas have been subject to preliminary geological mapping and prospecting (e80 3641, 3563, 3370 & 2826). rock chip samples have been analysed for a multielement suite by ultra trace laboratories in perth. aboriginal heritage surveys the tenement areas have been subject to two heritage surveys organized by the kimberley land council (klc) under access agreements with the traditional owners and the klc (e80 3870, 3563, 3370, 3371, 3641 & 3646). the area covered by the surveys is shown in figure 5 and has been documented by a klc anthropologist. rock chip samples pulverised mixed acid digest & aqua regia digest (analysed by icp oes & ms) element suite analysed included au ag as ba bi ce co cu hg la mn mo nb pb re sb sn ta te th tl u v w y zn pt pd figure 6: northern wa geology & location of the halls creek project halls creek project the mt angelo tenement is located 35km southwest of halls creek along the great northern highway and hosts a large low grade copper deposit occurring within the mt angelo granophyric microgranite that is interpreted to be comagmatic with felsic volcanic and volcaniclastic units within the adjacent koongie park formation. the area has seen several campaigns of diamond, open hole percussion and rc drilling confirming the presence of broad zones of low grade (~0.3%) copper mineralisation. the current program has been designed to fully investigate the extent of the mineralized granophyre and to test the mineralization at depth using modern rc drilling techniques. f igure 1 halls creek project geology biscay formation olympio formation koongie park formation milba formation lodestone monzogranite halls creek tickalara metamorphics the current program has included a review of the historical data, the implementation of a regional geochemical program, localized geological mapping and limited auger drilling. heritage clearances have also been implemented.",['copper deposit'],"['mixed', 'granophyre', 'monzogranite']","['diamond', 'copper', 'lodestone']","['koongie park formation', 'biscay formation', 'olympio formation', 'koongie park formation', 'milba formation', 'tickalara metamorphics']","['perth', 'perth', 'kimberley', 'halls creek', 'halls creek', 'southwest', 'halls creek', 'halls creek', 'halls creek']",[],0
a084558_e80_3371_hc2009a_11315862_20,a084558_e80_3371_hc2009a_11315862.json,20,"the area has seen several campaigns of diamond, open hole percussion and rc drilling confirming the presence of broad zones of low grade (~0.3%) copper mineralisation.",3,"['broad', 'low grade', 'mineralisation']","geological mapping and prospecting all tenement areas have been subject to preliminary geological mapping and prospecting (e80 3641, 3563, 3370 & 2826). rock chip samples have been analysed for a multielement suite by ultra trace laboratories in perth. aboriginal heritage surveys the tenement areas have been subject to two heritage surveys organized by the kimberley land council (klc) under access agreements with the traditional owners and the klc (e80 3870, 3563, 3370, 3371, 3641 & 3646). the area covered by the surveys is shown in figure 5 and has been documented by a klc anthropologist. rock chip samples pulverised mixed acid digest & aqua regia digest (analysed by icp oes & ms) element suite analysed included au ag as ba bi ce co cu hg la mn mo nb pb re sb sn ta te th tl u v w y zn pt pd figure 6: northern wa geology & location of the halls creek project halls creek project the mt angelo tenement is located 35km southwest of halls creek along the great northern highway and hosts a large low grade copper deposit occurring within the mt angelo granophyric microgranite that is interpreted to be comagmatic with felsic volcanic and volcaniclastic units within the adjacent koongie park formation. the area has seen several campaigns of diamond, open hole percussion and rc drilling confirming the presence of broad zones of low grade (~0.3%) copper mineralisation. the current program has been designed to fully investigate the extent of the mineralized granophyre and to test the mineralization at depth using modern rc drilling techniques. f igure 1 halls creek project geology biscay formation olympio formation koongie park formation milba formation lodestone monzogranite halls creek tickalara metamorphics the current program has included a review of the historical data, the implementation of a regional geochemical program, localized geological mapping and limited auger drilling. heritage clearances have also been implemented. the soil and auger geochemical programs have confirmed that the presence of anomalies in most of the areas investigated including bent ridge, koongie and granite (lady helen), and require follow up either by additional auger drilling or rc drilling.",['copper deposit'],"['mixed', 'granophyre', 'monzogranite', 'granite']","['diamond', 'copper', 'lodestone']","['koongie park formation', 'biscay formation', 'olympio formation', 'koongie park formation', 'milba formation', 'tickalara metamorphics']","['perth', 'kimberley', 'halls creek', 'halls creek', 'southwest', 'halls creek', 'halls creek', 'halls creek']",[],0
a084558_e80_3371_hc2009a_11315862_39,a084558_e80_3371_hc2009a_11315862.json,39,pyrophyllite alteration is potentially associated with gold and possible copper mineralisation.,2,"['possible', 'mineralisation']","it was felt that a dual sampling technique would maximize the surface geochemical information and should be employed in a soil maglag sampling program. the fine fraction soil samples also represent an ideal medium for (total) analysis using the portable niton xrf. the geology has been well documented in the gswa 1:100,000 mapping series and has been confirmed by observations supported by petrographic analysis of samples taken during regional geological mapping and prospecting. in the bent ridge area the trachyandesitic butchers creek formation represents basal unit of the halls creek group has been strongly faulted by splays off the caroline fault to the east of the halls creek group. the caroline fault is locally associated with pyrophyllite alteration and the development of distinctive fuchsite carbonate shears that are related to siliceous gossans. the caroline fault has developed an enigmatic inflection that is requires further investigation. pyrophyllite alteration is potentially associated with gold and possible copper mineralisation. in the vicinity of lady helen, granite and granite south the loadstone monzogranite is in contact with high grade metamorphic rocks of the tickalara formation to the north. the tickalara metamorphics are largely covered by black soils although lithologies including amphibolite and strongly potash feldspar metasomatised and epidotised quartzofeldspathic rocks are evident. the metamorphic country rocks have been intruded by a series of very fine grained, subvolcanic felsic dykes typically preserving granophyric quartz feldspar phenocryst. the dykes locally parallel ene wsw brittle structures that have been tentatively called the tanami trend. the northern margins of the pluton have been pervasively hydrothermally altered to a sericitic assemblage that would appear to be related to zones of brittle fracturing.",[],"['gossans', 'granite', 'granite', 'high grade metamorphic rocks', 'amphibolite']","['pyrophyllite', 'fuchsite', 'carbonate', 'pyrophyllite', 'gold', 'copper', 'feldspar', 'quartz', 'feldspar']","['halls creek group', 'halls creek group', 'loadstone monzogranite', 'tickalara metamorphics']",[],[],0
a084558_e80_3371_hc2009a_11315862_49,a084558_e80_3371_hc2009a_11315862.json,49,"1995) confirm that the loadstone monzogranite is compositionally an i type granite and is enriched in k compared with the bow batholith although the high field strength (hfs) elements (i.e ce, nd, th, nb, zr, y & cr) show broadly similar patterns.",1,['enriched'],"the dykes locally parallel ene wsw brittle structures that have been tentatively called the tanami trend. the northern margins of the pluton have been pervasively hydrothermally altered to a sericitic assemblage that would appear to be related to zones of brittle fracturing. high level microgranite and distinctive granophyric felsic intrusives occurring along the northern margin of the loadstone monzogranite appear to exhibit a spatial association with, and may be related to mineralized quartz lodes and sheeted vein arrays that broadly parallel the interpreted tanami trend. the southern margin of the pluton is largely obscured by colluvial soils and a lateritic capping. the western margin of the pluton has been potentially truncated by the splays off the springvale fault that occurs immediately west of moola bulla homestead although the outcrop is again obscured by a lateritic duricrust. petrochemical investigations by sheppard et al. (1995) confirm that the loadstone monzogranite is compositionally an i type granite and is enriched in k compared with the bow batholith although the high field strength (hfs) elements (i.e ce, nd, th, nb, zr, y & cr) show broadly similar patterns. the high k content of the loadstone monzogranite is confirmed by the anomalous total count radiometrics over the granite. the high k content of the loadstone monzogranite may indicate development by convective fractionation with the development of lighter derivative liquids that may crystallise as high level leucocratic stocks and plutons and may explain the presence of the various felsic intrusives on the granite margins (wyborne, circa 1990). these granites are usually volatile rich and can be associated with au cu and possibly u mineralisation. the loadstone monzogranite is also associated with an anomalous regional aeromagnetic aureole. members of the koongie park formation occurring within the tenement include hornfelsed (volcanogenic) metasediments, south of the loadstone monzogranite, flanked to the east by felsic volcanic and volcaniclastic units (agso gswa mapping).",['lodes'],"['lateritic duricrust', 'granite', 'batholith', 'granite', 'granite', 'granites']",['quartz'],"['loadstone monzogranite', 'loadstone monzogranite', 'loadstone monzogranite', 'loadstone monzogranite', 'loadstone monzogranite', 'koongie park formation', 'loadstone monzogranite']",['homestead'],[],0
a084558_e80_3371_hc2009a_11315862_52,a084558_e80_3371_hc2009a_11315862.json,52,these granites are usually volatile rich and can be associated with au cu and possibly u mineralisation.,1,['mineralisation'],"the southern margin of the pluton is largely obscured by colluvial soils and a lateritic capping. the western margin of the pluton has been potentially truncated by the splays off the springvale fault that occurs immediately west of moola bulla homestead although the outcrop is again obscured by a lateritic duricrust. petrochemical investigations by sheppard et al. (1995) confirm that the loadstone monzogranite is compositionally an i type granite and is enriched in k compared with the bow batholith although the high field strength (hfs) elements (i.e ce, nd, th, nb, zr, y & cr) show broadly similar patterns. the high k content of the loadstone monzogranite is confirmed by the anomalous total count radiometrics over the granite. the high k content of the loadstone monzogranite may indicate development by convective fractionation with the development of lighter derivative liquids that may crystallise as high level leucocratic stocks and plutons and may explain the presence of the various felsic intrusives on the granite margins (wyborne, circa 1990). these granites are usually volatile rich and can be associated with au cu and possibly u mineralisation. the loadstone monzogranite is also associated with an anomalous regional aeromagnetic aureole. members of the koongie park formation occurring within the tenement include hornfelsed (volcanogenic) metasediments, south of the loadstone monzogranite, flanked to the east by felsic volcanic and volcaniclastic units (agso gswa mapping). the area underlain by the koongie park formation in southern portion of the el is largely obscured by colluvial soils and lateritic duricrust. the volcanic and volcaniclastic rocks of the koongie park formation represent the core stratigraphy of the tenements extending from 40 km southwest of halls creek to 30 km north of halls creek. the koongie park formation hosts vms style base metal mineralisation at sandiego, onedin, mt angelo north, as well as other prospects that helped to increase the prospectivity of the volcanic volcaniclastic stratigraphy.","['vms', 'base metal']","['lateritic duricrust', 'granite', 'batholith', 'granite', 'granite', 'granites', 'lateritic duricrust', 'volcaniclastic rocks']",[],"['loadstone monzogranite', 'loadstone monzogranite', 'loadstone monzogranite', 'loadstone monzogranite', 'koongie park formation', 'loadstone monzogranite', 'koongie park formation', 'koongie park formation', 'koongie park formation']","['homestead', 'southwest', 'halls creek', 'halls creek']",[],0
a084558_e80_3371_hc2009a_11315862_57,a084558_e80_3371_hc2009a_11315862.json,57,"the koongie park formation hosts vms style base metal mineralisation at sandiego, onedin, mt angelo north, as well as other prospects that helped to increase the prospectivity of the volcanic volcaniclastic stratigraphy.",1,['mineralisation'],"the high k content of the loadstone monzogranite may indicate development by convective fractionation with the development of lighter derivative liquids that may crystallise as high level leucocratic stocks and plutons and may explain the presence of the various felsic intrusives on the granite margins (wyborne, circa 1990). these granites are usually volatile rich and can be associated with au cu and possibly u mineralisation. the loadstone monzogranite is also associated with an anomalous regional aeromagnetic aureole. members of the koongie park formation occurring within the tenement include hornfelsed (volcanogenic) metasediments, south of the loadstone monzogranite, flanked to the east by felsic volcanic and volcaniclastic units (agso gswa mapping). the area underlain by the koongie park formation in southern portion of the el is largely obscured by colluvial soils and lateritic duricrust. the volcanic and volcaniclastic rocks of the koongie park formation represent the core stratigraphy of the tenements extending from 40 km southwest of halls creek to 30 km north of halls creek. the koongie park formation hosts vms style base metal mineralisation at sandiego, onedin, mt angelo north, as well as other prospects that helped to increase the prospectivity of the volcanic volcaniclastic stratigraphy. target areas selected for follow up include the koongie project and highway prospect. the milba formation would appear to be coeval with the stratigarphy that host the little mt isa ilmars base metal mineralisation, north of halls creek. this area has been prospected during the current program. shear hosted epigenetic vein systems are associated with major fault zones at old halls creek. this style of mineralisation is being targeted at palm springs prospect, east of old halls creek.","['vms', 'base metal', 'base metal']","['granite', 'granites', 'lateritic duricrust', 'volcaniclastic rocks']",[],"['loadstone monzogranite', 'loadstone monzogranite', 'koongie park formation', 'loadstone monzogranite', 'koongie park formation', 'koongie park formation', 'koongie park formation', 'milba formation']","['southwest', 'halls creek', 'halls creek', 'halls creek', 'halls creek', 'halls creek']",[],0
a084558_e80_3371_hc2009a_11315862_59,a084558_e80_3371_hc2009a_11315862.json,59,"the milba formation would appear to be coeval with the stratigarphy that host the little mt isa ilmars base metal mineralisation, north of halls creek.",1,['mineralisation'],"the loadstone monzogranite is also associated with an anomalous regional aeromagnetic aureole. members of the koongie park formation occurring within the tenement include hornfelsed (volcanogenic) metasediments, south of the loadstone monzogranite, flanked to the east by felsic volcanic and volcaniclastic units (agso gswa mapping). the area underlain by the koongie park formation in southern portion of the el is largely obscured by colluvial soils and lateritic duricrust. the volcanic and volcaniclastic rocks of the koongie park formation represent the core stratigraphy of the tenements extending from 40 km southwest of halls creek to 30 km north of halls creek. the koongie park formation hosts vms style base metal mineralisation at sandiego, onedin, mt angelo north, as well as other prospects that helped to increase the prospectivity of the volcanic volcaniclastic stratigraphy. target areas selected for follow up include the koongie project and highway prospect. the milba formation would appear to be coeval with the stratigarphy that host the little mt isa ilmars base metal mineralisation, north of halls creek. this area has been prospected during the current program. shear hosted epigenetic vein systems are associated with major fault zones at old halls creek. this style of mineralisation is being targeted at palm springs prospect, east of old halls creek. annual report by pickands mather pty ltd orth, k. 1997. notes on the geology of the koongie park formation, southwest of halls creek, wa.","['vms', 'base metal', 'base metal']","['lateritic duricrust', 'volcaniclastic rocks']",[],"['loadstone monzogranite', 'koongie park formation', 'loadstone monzogranite', 'koongie park formation', 'koongie park formation', 'koongie park formation', 'milba formation', 'koongie park formation']","['southwest', 'halls creek', 'halls creek', 'halls creek', 'halls creek', 'halls creek', 'southwest', 'halls creek']",[],0
a084558_e80_3371_hc2009a_11315862_62,a084558_e80_3371_hc2009a_11315862.json,62,"this style of mineralisation is being targeted at palm springs prospect, east of old halls creek.",1,['mineralisation'],"the volcanic and volcaniclastic rocks of the koongie park formation represent the core stratigraphy of the tenements extending from 40 km southwest of halls creek to 30 km north of halls creek. the koongie park formation hosts vms style base metal mineralisation at sandiego, onedin, mt angelo north, as well as other prospects that helped to increase the prospectivity of the volcanic volcaniclastic stratigraphy. target areas selected for follow up include the koongie project and highway prospect. the milba formation would appear to be coeval with the stratigarphy that host the little mt isa ilmars base metal mineralisation, north of halls creek. this area has been prospected during the current program. shear hosted epigenetic vein systems are associated with major fault zones at old halls creek. this style of mineralisation is being targeted at palm springs prospect, east of old halls creek. annual report by pickands mather pty ltd orth, k. 1997. notes on the geology of the koongie park formation, southwest of halls creek, wa. burdekin resouces nl mines dept. granites: their metallogenic applications in the australian proterozoic, agso publication. figure 10 an ip chargeability anomaly (outlined by the blue hatched zone in the upper view) coincident with a strongly conductive zone (white contours) indicating the presence of massive sulphides or a carbonaceous shale unit at bent ridge.","['vms', 'base metal', 'base metal']","['volcaniclastic rocks', 'granites', 'shale']",['sulphides'],"['koongie park formation', 'koongie park formation', 'milba formation', 'koongie park formation']","['southwest', 'halls creek', 'halls creek', 'halls creek', 'halls creek', 'halls creek', 'southwest', 'halls creek']",['proterozoic'],0
a084558_e80_3371_hc2009a_11315862_70,a084558_e80_3371_hc2009a_11315862.json,70,sample type: rock chip section type: thin section field identification: trachyandesite or possible tuff description: fine grained angular quartz clasts and subordinate potash feldspar clasts occur in a fine grained altered matrix.,1,['possible'],"notes on the geology of the koongie park formation, southwest of halls creek, wa. burdekin resouces nl mines dept. granites: their metallogenic applications in the australian proterozoic, agso publication. figure 10 an ip chargeability anomaly (outlined by the blue hatched zone in the upper view) coincident with a strongly conductive zone (white contours) indicating the presence of massive sulphides or a carbonaceous shale unit at bent ridge. the lower view represents an image of the chargeability anomaly confirming the strength of the anomaly (ie red orange colours). 200 m appendix 1 petrographic report 11 dennison drive ocean reef, wa 6027 phone 618 9300 6689 fax 618 9300 4429 email: pfinder@bigpond.net.au web: www.pathfinderexploration.com.au m i n e r a g r a p h i c a n d p e t r o g r a p h i c d e s c r i p t i o n s bent ridge brief petrographic descriptions sample no: sample 881910a location: bent ridge gda94 364358e 7977745n. sample type: rock chip section type: thin section field identification: trachyandesite or possible tuff description: fine grained angular quartz clasts and subordinate potash feldspar clasts occur in a fine grained altered matrix. the matrix comprises fine grained fibrous fe chlorite and minor sericite (plus biotite?) paralleling an anastomosing schistosity. fine anhedral carbonate forms an integral part of the assemblage. fine anhedral magnetite is dispersed through the matrix. classification: regionally deformed and possibly altered (fe chlorite sericite carbonate) felsic to intermediate tuff.",[],"['granites', 'shale', 'trachyandesite', 'tuff', 'tuff']","['sulphides', 'quartz', 'feldspar', 'chlorite', 'sericite', 'biotite', 'carbonate', 'magnetite', 'chlorite', 'sericite', 'carbonate']",['koongie park formation'],"['southwest', 'halls creek']",['proterozoic'],0
a084558_e80_3371_hc2009a_11315862_83,a084558_e80_3371_hc2009a_11315862.json,83,fine patchy carbonate is distributed through the matrix and has locally replaced the feldspathic component.,1,['patchy'],field of view 3 mm. sample type: rock chip section type: thin section field identification: trachyandesite. description: the matrix has preserved randomly oriented fine plagioclase laths and residual quartz that would appear to represent an interstitial phase. fine equant feldspar albite(?) also occurs as an interstitial phase. the fine grained matrix comprises fibrous to platy fe chlorite to minor secondary biotite plus subordinate muscovite paralleling a penetrative schistosity. fine patchy carbonate is distributed through the matrix and has locally replaced the feldspathic component. fine grained magnetite aggregates or clusters have been attenuated parallel to the foliation and may represent a relict skeletal phase. enigmatic fine equant to rhomb shaped limonite replicas are distributed through the matrix and coexist with carbonate supporting a possible sulphide precursor. classification: regionally deformed and possibly altered (fe chlorite to secondary biotite muscovite carbonate) micro quartz diorite. there is evidence of originally disseminated sulphides. sample 881910b fine lathlike plagioclase (pl) and interstitial quartz (q) occurs in a fibrous chlorite (chl) matrix.,['limonite'],"['trachyandesite', 'quartz diorite']","['plagioclase', 'quartz', 'feldspar', 'albite', 'chlorite', 'biotite', 'muscovite', 'carbonate', 'magnetite', 'carbonate', 'sulphide', 'chlorite', 'biotite', 'muscovite', 'carbonate', 'sulphides', 'plagioclase', 'quartz', 'chlorite']",[],[],[],0
