index,event_id,filename,report_type,sentence_triggers,event_text,tokenised_text,label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
48,a078398_ida valley ar_ 08_10405696_73,a078398_ida valley ar_ 08_10405696.json,Annual,presence of,"In both cases organic matter facilitates uranium capture. Highest areas of prospectivity would be focused at the confluence of major Eocene drainages, with the largest possible hinterland of leachable rocks providing the source and transport of uranium. This should include: 1. the presence of lignite, reductant and adsorbent the deposition site where groundwater fluids mix, and 2. capture of drainages, to promote preservation and supergene enrichment. The ultra-salinity of the local groundwaters prevents electrical/electromagnetic geophysical methods from mapping lithological variations within the Tertiary succession which must be determined from drilling. 5.0 WORK COMPLETED - 2007 Exploration activities for the reporting year focussed primarily on project review, a drilling programme and a downhole gamma radiometric survey.",in both case organic matter facilitate uranium capture high area of prospectivity would be focus at the confluence of major eocene drainage with the large possible hinterland of leachable rock provide the source and transport of uranium this should include 1 the presence of lignite reductant and adsorbent the deposition site where groundwater fluid mix and 2 capture of drainage to promote preservation and supergene enrichment the ultra salinity of the local groundwater prevent electrical electromagnetic geophysical method from map lithological variation within the tertiary succession which must be determine from drill 5.0 work complete 2007 exploration activity for the reporting year focusse primarily on project review a drilling programme and a downhole gamma radiometric survey,False,-0.79916894,0.60919577,2.127231,0.42070797,0.041241698,-1.1869602,0.28697056,0.53346366,-1.3185561,-0.32619408,1.2424531,0.63486326,1.254417,-0.97063285,-0.5983126,0.022358198,-0.13505563,1.295646,0.102859706,0.92849594,0.34540638,-1.1303519,-0.37878945,-0.4049983,-0.74255675,-0.2787074,0.3526113,-0.049067087,-0.64023393,-0.6621104,-0.40143287,-0.5023163,0.41813183,0.86329633,-0.32111302,1.6225451,0.8411832,0.69175315,-0.3370723,0.17721854,-1.5318907,0.41154408,0.02412863,0.49394637,2.1248696,0.38404736,0.06308838,1.2643692,-0.9699997,1.1037034
49,a078568_e31_454_ar_2008_12795201_73,a078568_e31_454_ar_2008_12795201.json,Annual,mineralisation,"* leave blank where ore minerals are absent. BOCO Strongly weathered SW Top of Saprock TOSA Completely weathered CW Top of Fresh Rock TOFR Water Table WT * Use lithotype as a suffix, with younger first eg CTAod/AS *Vein texture and fill can be collected in separate data columns * Refer to Geological Event definitions, Chapter 6. STRUCTURAL CODES Manual of Standardised Geological Procedures 03/10/00 Key Wallrock Alteration Minerals W h it e m ic a C ar b o n at e B io ti te A m p h ib o le D io p si de METAMORPHISM AND ALTERATION Key features of mineralisation, host rock deformation and alteration in lode-gold deposits as a function of metamorphic grade. AMYGDALOIDAL - igneous rock containing amygdales (mineral-filled vesicles). Vesicles are round, ellipsoidal or irregularly shaped holes formed by the collection of volatiles exsolved from a magma during cooling.",leave blank where ore mineral be absent boco strongly weather sw top of saprock tosa completely weather cw top of fresh rock tofr water table wt use lithotype as a suffix with young first eg ctaod as vein texture and fill can be collect in separate datum column refer to geological event definition chapter 6 structural code manual of standardised geological procedure 03/10/00 key wallrock alteration minerals w h e m ic a c ar b o n at e b io ti te a m p h ib o le d io p si de metamorphism and alteration key feature of mineralisation host rock deformation and alteration in lode gold deposit as a function of metamorphic grade amygdaloidal igneous rock contain amygdales mineral fill vesicle vesicle be round ellipsoidal or irregularly shape hole form by the collection of volatile exsolve from a magma during cool,False,-1.6566674,-1.313016,2.359502,-1.5793076,-0.5068597,-1.9708748,0.8485096,-0.77847475,0.25391513,0.7645045,2.130772,0.46225145,0.286573,-1.108184,-0.59552604,1.2947156,0.65974385,-0.35556433,1.5758591,0.36289108,1.0577848,-0.31135944,1.2375951,-0.38378364,0.34712523,-0.8972905,-1.7523212,-0.7429695,-0.39255783,0.43235776,0.44458577,1.1068052,-1.8022382,1.5662358,1.2010323,3.2239373,1.2144401,-1.1164246,-0.12956922,0.6022823,-0.40919086,-2.2282805,0.3220581,-0.27813783,2.0847952,-0.4285254,-1.3472902,-0.034127776,-1.6834141,0.058298897
50,a078576_m38-601 a08_10950534_58,a078576_m38-601 a08_10950534.json,Annual,"delineated, anomalous, mineralisation","Sons of Gwalia Ltd explored in the area for Au between 1993 and 2000. Exploration included surface sampling, mapping, geophysical surveys, and RC drilling. RAB drilling delineated a zone of weakly anomalous Au mineralisation with a maximum of 2.89ppm over 3m (Davies, 1998). Johnsons Well Mining N.L. Exploration included regional mapping, data review, aeromagnetic and ground magnetic surveys, the purchase and processing of Landsat7 TM data, surface sampling, petrographic analysis, and water bore, DD, RC, RAB, and AC drilling.",son of gwalia ltd explore in the area for au between 1993 and 2000 exploration include surface sampling mapping geophysical survey and rc drilling rab drilling delineate a zone of weakly anomalous au mineralisation with a maximum of 2.89ppm over 3 m davies 1998 johnsons well mining n.l . exploration include regional mapping datum review aeromagnetic and ground magnetic survey the purchase and processing of landsat7 tm data surface sampling petrographic analysis and water bore dd rc rab and ac drilling,False,-0.7768746,0.22568487,0.67240083,-0.91021276,0.549016,0.06574561,0.008164777,-0.4551994,0.4622251,-1.7488313,0.6149433,0.3082501,1.0649375,0.19080412,-0.55409676,0.81309694,1.1550814,1.2152852,-0.08394038,-0.5004057,-0.6595848,-0.90832794,0.3531406,0.12069629,1.2857281,-0.11357885,0.62978137,-1.2166104,0.6805575,-0.8954904,0.025881946,-0.28101075,-0.79073066,-0.42488664,0.9250506,0.051977087,-0.48257136,0.14057827,0.40290284,-0.44189963,-0.45761007,0.30836046,-0.38721594,-0.12460577,0.7845001,-0.96639615,0.18189782,-0.7216191,-1.2905515,-0.1922701
51,a078620_p27_1684_2008a_15932763_45,a078620_p27_1684_2008a_15932763.json,Annual,anomalous,"Reporting is incomplete, but values up to 1800 ppm Zn, 1300 ppm Cu and 475 ppm Pb were noted for the rock chip sampling, however sample locations are ambiguous. No anomalous results were noted for the RAB drilling, however two RC holes were drilled to test a target on the Gordon North tenement area. One of these RC holes intersected a 12m black shale horizon containing no anomalous geochemistry. CRA Exploration Pty. Ltd. 1985 1989 (Item 3479 & 3933) CRA conducted a large soil sampling programme between Gordon and Mulgarrie to detect signatures of further gold mineralisation along the structural/ stratigraphic trend between the two mining centres.",reporting be incomplete but value up to 1800 ppm zn 1300 ppm cu and 475 ppm pb be note for the rock chip sampling however sample location be ambiguous no anomalous result be note for the rab drilling however two rc hole be drill to test a target on the gordon north tenement area one of these rc hole intersect a 12 m black shale horizon contain no anomalous geochemistry cra exploration pty ltd . 1985 1989 item 3479 3933 cra conduct a large soil sampling programme between gordon and mulgarrie to detect signature of further gold mineralisation along the structural/ stratigraphic trend between the two mining centre,False,-0.1480034,0.9068004,0.4128258,0.35320202,0.24807581,0.3971684,0.32781002,-0.12458071,1.6510845,0.2277774,0.4364904,0.17044614,1.5631926,0.49504247,1.7669352,1.8544093,-0.059228633,0.72651535,-1.4424582,-0.18829548,0.4816821,0.29222226,0.017694816,-1.0887301,0.9786008,0.48256978,2.0997064,-0.012044004,-0.23973294,-0.7068211,-0.2172627,-0.7625855,-0.61031514,0.62963116,1.9941751,-0.2541114,-0.6163466,-0.52640706,0.31368065,-0.9362037,-0.6314297,-0.8961269,-0.7611212,0.9225762,-1.7269555,-0.023455603,0.37932026,-0.8676277,-1.4103009,0.8439844
52,a078766_mtpleasant_ann_08_vol2_14469721_649,a078766_mtpleasant_ann_08_vol2_14469721.json,Annual,high grade,"They demonstrates the smoothing effect kriging has upon sample grades, where the population variance of the blocks has decreased compared to the samples with minimal change to the population mean. A long high grade tail from the samples has been diluted with the lower grade samples during grade estimation; conversely the lower grade samples have combined with higher grades to estimate block grades well above the lowest sample grade. A small high grade tail is evident in the block grade distribution, reflecting the sample distribution. Norton Goldfields Limited Mount Pleasant Gold Project 46 Figure 6. Log histogram, Area 2 Oxide; Block model grade distribution (bottom) v cut composited samples (top) Norton Goldfields Limited Mount Pleasant Gold Project 47 10 Classification 10.1 Methodology The 2007 Mount Pleasant resource has been classified as a combination of Indicated and Inferred by CSA.",demonstrate the smoothing effect kriging have upon sample grade where the population variance of the block have decrease compare to the sample with minimal change to the population mean a long high grade tail from the sample have be dilute with the low grade sample during grade estimation conversely the low grade sample have combine with high grade to estimate block grade well above the low sample grade a small high grade tail be evident in the block grade distribution reflect the sample distribution norton goldfields limited mount pleasant gold project 46 figure 6 log histogram area 2 oxide block model grade distribution bottom v cut composite sample top norton goldfields limited mount pleasant gold project 47 10 classification 10.1 methodology the 2007 mount pleasant resource have be classify as a combination of indicate and infer by csa,False,-1.6724837,-0.21130402,0.16553612,-0.13753186,0.016188951,-2.660184,0.20753247,0.06797464,-2.727118,1.4504164,0.690346,0.49595597,-1.659821,1.3042934,-0.51712847,-0.88001186,0.20900571,0.4205149,-3.2121165,-0.5882035,2.1794958,-2.5878866,-0.10457672,-1.1148188,0.37561747,-1.9597471,0.21065018,0.28893673,1.3838135,0.66589695,0.18019854,-0.7387031,-1.3722786,-0.32885656,1.5485045,0.444209,-0.67497414,-1.2367175,0.31641838,-1.2555454,0.16116259,1.4218959,-0.3321614,1.2970625,1.2297157,-2.0727725,-0.18182327,1.2763762,-0.81370854,-1.1543576
53,a079108_kanownabelle_ann_08_10183016_3802,a079108_kanownabelle_ann_08_10183016.json,Annual,potential,"The sell costs were calculated by applying a 2.5% state gold royalty and AU$0.40/oz refining cost. The following table displays the combined selling price and costs: WMC, Western Mining Corporation, commenced exploration in the Six Mile Area in 1983, after attention was raised during a reconnaissance investigation of the gold potential around the Arrow Lake tenements (Lindsay, 1985). Early exploration consisted of geological mapping, gridding, chip sampling, trenching and drilling (Lindsay, 1985). Six trenches, or costeans, were dug across the main areas of interest, totalling 1040 m. One metre channel samples were taken along the eastern William Cooper 2 wall of each trench, and assayed for gold, plus arsenic in some cases (Lindsay, 1985).",the sell cost be calculate by apply a 2.5 state gold royalty and au$0.40 oz refining cost the follow table display the combine selling price and cost wmc western mining corporation commence exploration in the six mile area in 1983 after attention be raise during a reconnaissance investigation of the gold potential around the arrow lake tenements lindsay 1985 early exploration consist of geological mapping gridding chip sampling trenching and drill lindsay 1985 six trench or costeans be dig across the main area of interest total 1040 m. one metre channel sample be take along the eastern william cooper 2 wall of each trench and assay for gold plus arsenic in some case lindsay 1985,False,0.74056244,0.9044246,1.0876093,0.90222394,0.9891797,-0.34476465,1.1649889,0.01639675,0.2973954,-0.0015114952,-0.8914208,-0.50264883,-0.32309267,0.1243372,1.0332551,-0.29562524,2.151178,0.470951,-1.5466363,0.9764414,-0.16186136,0.018847987,0.7668792,0.3975408,1.3551575,-0.19374508,0.5360956,-2.2508929,-0.09556008,-1.658778,0.45395622,-1.6193784,-2.7104495,-0.18760365,1.1393449,1.0861611,0.48483026,-0.32075757,-0.39727378,-0.08089029,-0.6037153,-0.38569644,0.8406291,0.29341584,-0.59481126,-0.31786293,-0.14185093,-1.1122748,-0.7441802,0.96099305
54,a079257_full compilation of report_16797693_127,a079257_full compilation of report_16797693.json,Annual,mineralisation,"It appears to have been discovered in the early 1950s, as a result of ground prospecting activities of United Uranium. It is not clear whether United Uraniums airborne radiometric survey of the area contributed to the discovery. No United Uranium report has been sighted by the present author, but a Rio Tinto Report of 1955 describes the mineralisation as being on fracture surfaces within, and adjacent to, coarse fault breccia zones which have been intruded by dolerite. The identified uranium mineralisation (mostly torbernite) is hosted by both granite and dolerite, as well as by the breccia clasts which include both Proterozoic sediment and granite. The fault breccia was interpreted to be part of the Dunham Fault (Denham Fault Zone).",appear to have be discover in the early 1950 as a result of ground prospecting activity of united uranium be not clear whether united uraniums airborne radiometric survey of the area contribute to the discovery no united uranium report have be sight by the present author but a rio tinto report of 1955 describe the mineralisation as be on fracture surface within and adjacent to coarse fault breccia zone which have be intrude by dolerite the identify uranium mineralisation mostly torbernite be host by both granite and dolerite as well as by the breccia clast which include both proterozoic sediment and granite the fault breccia be interpret to be part of the dunham fault denham fault zone,False,-1.073631,-0.41185507,-1.6966897,-0.09493848,-1.1864235,0.10677502,-0.018864306,0.1956281,1.3358631,0.9148989,1.7991719,1.0946071,1.2038726,-0.9017487,0.80210173,0.9764504,0.9745845,-0.21017234,0.88571405,-1.3783306,0.33407277,-1.4121265,0.71971184,0.4577079,0.4876922,-0.3543907,-0.2276584,1.6113136,-0.83052886,-0.4392702,1.1199359,-1.3462185,0.5500795,1.063682,0.2056438,0.67717487,0.22768584,0.5731507,-0.8424137,2.4312158,-2.18452,-0.763851,-1.5349104,-1.2032058,0.28336605,-0.2822496,2.7241051,-0.4982174,-0.8170609,1.3225384
55,a079470_doir annual report 2008 - minnie creek project_12212524_73,a079470_doir annual report 2008 - minnie creek project_12212524.json,Annual,"broad, trend of","An induced polarization survey was completed at Minnie Springs, showing an extensive elongate and strike parallel chargeability anomaly which lies along the margin of the potassic/sericite alteration zone. Low chargeability at the eastern and western extremities of the grid are probably reflecting more extensive cover over more massive chloritised granitoid around the margins of the alteration system. This broad chargeability anomaly which mirrors the regional trend of the foliation and alteration includes several NNW and NS trending peaks. The central part of the anomaly is split by a NS trending chargeability low which corresponds to the trace of the main dolerite dyke. It appears that the chargeability anomaly is related to sulphide mineralization (mainly pyrite) within the central part of the alteration zone as indicated by the amount of oxides at surface and sulphide outlined in drilling.",an induce polarization survey be complete at minnie springs show an extensive elongate and strike parallel chargeability anomaly which lie along the margin of the potassic sericite alteration zone low chargeability at the eastern and western extremity of the grid be probably reflect more extensive cover over more massive chloritised granitoid around the margin of the alteration system this broad chargeability anomaly which mirror the regional trend of the foliation and alteration include several nnw and ns trend peak the central part of the anomaly be split by a ns trend chargeability low which correspond to the trace of the main dolerite dyke appear that the chargeability anomaly be relate to sulphide mineralization mainly pyrite within the central part of the alteration zone as indicate by the amount of oxide at surface and sulphide outline in drilling,False,-0.4076282,-1.0494962,-1.7113878,-0.40749463,1.2549248,-1.352023,-0.02826609,-0.36667505,-0.72685224,-1.6535512,1.626791,-0.20689763,1.505366,0.11263,0.118105166,-0.8302701,0.5738289,0.0473612,-0.3008535,-0.9320823,0.6736792,0.15201569,-0.14259651,1.8776635,1.944275,-0.112536825,1.3611014,0.8221047,1.1529863,-1.5990778,1.4412678,-0.61922675,-1.0536847,-0.5265702,0.3957604,0.3422738,-0.31763288,-2.6309435,0.79477406,-0.64693654,-0.6858891,-1.13422,0.3207274,-0.89376587,1.334314,1.1979587,-0.2766004,-0.5846281,-0.5835698,-1.02439
56,a079520_c113_04_2008a_petrology_15585895_341,a079520_c113_04_2008a_petrology_15585895.json,Annual,prospect,"A suite of 11 drill core rock samples was received from Mr Kym Revington (Independence Group NL, South Perth, Western Australia) on 11 July 2008. It was indicated that the samples originate from the Frankopan Prospect, an Archaean greenstone-hosted orogenic gold system located 65 km south of Newman in the Pilbara Province of Western Australia. The Frankopan Prospect is part of the Karlawinda Project, and parts of a prior geological report by Ben Grguric and Neil McNaugton for BHP Billiton were provided. That work indicated that amphibolite facies metamorphism had affected intermediate to mafic volcanic rocks, and that gold mineralisation formed in quartz-veined and biotite-pyrite altered potassic alteration zones in a brittle-ductile structural environment under retrograde greenschist facies P-T conditions. While the previous work emphasised the volcanic origin of the rock types, drilling by Independence Group indicates that the lithologies within the Frankopan Prospect appear to be well bedded and are interpreted to be dominated by volcaniclastic to epiclastic lithologies, with minor intermediate to mafic volcanics.",a suite of 11 drill core rock sample be receive from mr kym revington independence group nl south perth western australia on 11 july 2008 be indicate that the sample originate from the frankopan prospect an archaean greenstone host orogenic gold system locate 65 km south of newman in the pilbara province of western australia the frankopan prospect be part of the karlawinda project and part of a prior geological report by ben grguric and neil mcnaugton for bhp billiton be provide that work indicate that amphibolite facies metamorphism have affect intermediate to mafic volcanic rock and that gold mineralisation form in quartz veined and biotite pyrite alter potassic alteration zone in a brittle ductile structural environment under retrograde greenschist facie p t condition while the previous work emphasise the volcanic origin of the rock type drilling by independence group indicate that the lithology within the frankopan prospect appear to be well bed and be interpret to be dominate by volcaniclastic to epiclastic lithology with minor intermediate to mafic volcanic,False,-0.7327866,-0.3601028,0.61662734,-0.69189113,-0.11917833,-0.7458904,-0.76722926,-0.507314,-0.61349136,0.6648839,1.1861196,-0.72636503,1.2766541,-1.4108105,-1.2710874,0.111514516,-0.32660398,1.2874098,-1.1962644,-1.2199879,1.943466,-0.13782643,1.3364643,0.8453172,-1.0724497,-0.36705422,0.720487,-0.93134785,0.2608027,-1.1782987,-0.7374795,0.112958446,1.8087374,-1.005248,0.673442,0.106129095,-0.8846279,0.43998912,1.1798519,-0.6881835,-1.2460259,-1.4361993,0.13982756,0.22579941,0.7919569,-0.43391573,0.30850703,-0.67948246,-1.0989022,0.6165393
57,a079542_mt bartle annual 2008a_15853497_188,a079542_mt bartle annual 2008a_15853497.json,Annual,"prospect, prospecting","report by Samantha Mines for DME Le Blanc Smith G, Pirajno F, Nelson D and Grey K. Base-metal deposits in the Early Proterozoic Glengarry terrane, Western Australia. Geological Survey of Western Australia 1993-94 Annual Review, pp. Duval Mining (Australia) Ltd. Diamond Well Prospect Annual report on prospecting licences 51/15-51/18. Unpub Report RGC Exploration Pty Limited for DME. Finlayson Range Report, unpub.",report by samantha mines for dme le blanc smith g pirajno f nelson d and grey k. base metal deposit in the early proterozoic glengarry terrane western australia geological survey of western australia 1993 94 annual review pp duval mining australia ltd . diamond well prospect annual report on prospect licence 51/15 51/18 unpub report rgc exploration pty limited for dme finlayson range report unpub,False,-0.52792764,-0.31746835,0.2328658,-1.544787,-1.7527779,-0.2289507,0.46647158,0.5470539,-0.53852767,0.2791527,0.34698984,-0.14854589,-0.14060698,0.77324104,0.917355,1.7419518,-0.64653885,1.8007696,-1.2836744,-0.22285767,-1.032987,0.2612662,0.30326155,0.3304929,-0.05692449,0.31205893,0.7716495,-0.602107,-0.22994007,-0.77063906,-0.9122451,0.27432737,-0.15949364,-1.8815686,1.2615308,0.6245358,0.8070513,0.7364162,1.2110944,1.0623496,-1.1196278,-1.3455977,-0.48701125,-0.57269806,1.5383134,-1.2452877,-0.38324305,-1.8482,-2.803225,-0.095480554
58,a079545_brightstar 2007-08 annual report_14417639_139,a079545_brightstar 2007-08 annual report_14417639.json,Annual,mineralisation,"The project area lies on a corridor of north-northwest trending mafic volcanics interspersed with narrow bands of ultramafics and volcanogenic sediments, extending in a south easterly trend through the BrightStar Alpha deposit. The area is prospective for further shear-hosted deposits, as tensional gash link structures between north-northwest trending sinistral strike parallel (D2) structures. Most mineralisation is related to these linking structures between major NNW-SSE trending shears such as the Jasper Hills Transfer. Targets include dilation positions along these shear zones especially where intrusive rocks are present, providing pressure shadow areas and dilatant zones that may trap gold. Deformation can be recognised as distinct events.",the project area lie on a corridor of north northwest trend mafic volcanic intersperse with narrow band of ultramafic and volcanogenic sediment extend in a south easterly trend through the brightstar alpha deposit the area be prospective for further shear host deposit as tensional gash link structure between north northwest trend sinistral strike parallel d2 structure most mineralisation be relate to these link structure between major nnw sse trending shear such as the jasper hills transfer target include dilation position along these shear zone especially where intrusive rock be present provide pressure shadow area and dilatant zone that may trap gold deformation can be recognise as distinct event,False,-0.67861277,-0.21965714,0.30267906,0.44462308,0.20301515,-0.8132632,-0.67178756,1.2619498,0.082579866,-0.6220183,0.64997655,0.21481389,1.3644403,-0.72149307,-0.459167,-0.8164133,1.3364884,0.9838986,-0.39446464,0.93086666,1.0667459,0.18451706,0.36277175,-0.2334929,1.2853819,-0.24441874,0.6698338,0.99162275,-1.246542,-0.45085624,-0.8288093,0.11938796,-0.24487184,0.8267737,0.24316722,0.33638027,-0.7877362,-0.19664797,0.76913476,0.6795188,0.48914623,-1.8441428,-0.3141022,-0.997613,0.99204284,-0.4811294,-0.7626674,0.46323568,0.10027679,-0.5336358
59,a079566_t16174 _wannasouth_ar_2008_11069855_35,a079566_t16174 _wannasouth_ar_2008_11069855.json,Annual,prospective,"Iluka has identified two potential beach barrier systems in the vicinity of the project area, with the major Ooldea barrier system being interpreted to be contained within the tenements and the Barton barrier system to lie to the north. In the first year of tenure Iluka negotiated Land and Mineral Exploration Access Agreements with the Native Title owner of the lease area and acquired publicly available radiometric and magnetic airborne survey data covering the lease area. This data was used along with the government geological mapping to identify a prospective trap site on the Ooldea barrier sequence and design a reconnaissance drill program to test it. Due to problems with obtaining a suitable drill rig to test Ilukas Vernon/Wanna project to the north, no drilling was undertaken in the first year, but is planned for the second year of tenure. The Wanna South tenements sit on the margin of the Eucla and Officer Basins (see Figure 3), where Miocene/Eocene Eucla Basin sediments onlap Permian Officer Basin sediments.",iluka have identify two potential beach barrier system in the vicinity of the project area with the major ooldea barrier system be interpret to be contain within the tenement and the barton barrier system to lie to the north in the first year of tenure iluka negotiate land and mineral exploration access agreement with the native title owner of the lease area and acquire publicly available radiometric and magnetic airborne survey datum cover the lease area this data be use along with the government geological mapping to identify a prospective trap site on the ooldea barrier sequence and design a reconnaissance drill program to test due to problem with obtain a suitable drill rig to test ilukas vernon wanna project to the north no drilling be undertake in the first year but be plan for the second year of tenure the wanna south tenement sit on the margin of the eucla and officer basin see figure 3 where miocene eocene eucla basin sediments onlap permian officer basin sediments,False,-0.38834158,1.4606564,-0.38881382,1.7535024,-0.71805084,-2.2342925,-1.4405335,1.2235364,0.88236207,0.67519915,-0.08145856,-0.19317073,1.8553692,0.54934824,-0.44210383,-0.51451486,-0.59725946,0.8378008,0.69056296,0.8370741,0.90010065,-0.106213115,0.19405875,0.40390345,-0.85376704,-0.3999475,0.92528117,-1.2474363,0.13565558,0.37375844,0.07239405,-1.480742,-0.09755747,1.8547783,1.1159061,-1.1387758,0.36275935,0.2612743,-1.0849353,0.96849394,-1.0154433,0.6410084,-0.5433661,-0.16319187,0.9066814,-2.838183,1.5180097,0.49975228,-1.7524302,1.232293
60,a079657_nf_e09_1004_2008a_12380872_32,a079657_nf_e09_1004_2008a_12380872.json,Annual,presence of,"This coincides with an increasing number of igneous intrusions and quartz veins towards the east. The appearance of chlorite, biotite and finally garnet has been observed from west to east within E70/2237, and is consistent with a Barrovian-type metamorphic Page 11 of 17 October 2008 sequence, where temperature increased into amphibolite facies towards the intrusions to the east. The presence of well preserved actinolite appears to be the result of retrograde metamorphism through greenschist facies. Finally, towards the eastern edge of the tenement, the quartzite adopts a gneissic texture, indicative of high grade metamorphic conditions. In general in E09/1004 the rocks have been extensively granitised and in all case both sedimentary and metamorphic textures have been obliterated by the granitisation process except in the migmatite after BIF.",this coincide with an increase number of igneous intrusion and quartz vein towards the east the appearance of chlorite biotite and finally garnet have be observe from west to east within e70/2237 and be consistent with a barrovian type metamorphic page 11 of 17 october 2008 sequence where temperature increase into amphibolite facie towards the intrusion to the east the presence of well preserve actinolite appear to be the result of retrograde metamorphism through greenschist facie finally towards the eastern edge of the tenement the quartzite adopt a gneissic texture indicative of high grade metamorphic condition in general in e09/1004 the rock have be extensively granitised and in all case both sedimentary and metamorphic texture have be obliterate by the granitisation process except in the migmatite after bif,False,0.6644062,0.22701445,-0.28143707,-1.1630855,-1.393496,-1.6098006,-2.6296496,0.13645892,-1.4389886,0.31085023,0.35330582,0.41238296,-0.6590695,-0.7900352,-1.1802636,0.5078165,0.26267007,0.68403465,-1.5781246,-2.2599874,1.0056539,-1.1073917,1.0234118,1.050599,-0.32122806,-0.56005204,-0.44015846,0.11971231,-0.80184525,-0.12198439,-0.6504278,0.7388141,0.02213518,1.499079,0.13437715,0.059453204,-1.3442817,-2.0742998,0.8059713,0.016391238,0.4350661,-0.40927932,-1.4159343,-1.0226269,-0.02524386,-0.66549283,-0.7675288,0.8657652,-2.5132465,-0.047822468
61,a079728_e31_658_2008a_10286131_46,a079728_e31_658_2008a_10286131.json,Annual,extensive,"Auger drilling over the greenstones did delineate several gold anomalies. No details have been provided. Aust Pacific Resources NL, Aztec Exploration Ltd and Indian Ocean Resources Ltd (Item 4265) Aust Pacific Resources NL, Aztec Exploration Ltd and Indian Ocean Resources Ltd conducted a fairly extensive exploration program, including aerial and ground magnetics, grab, soil and rock chip sampling, auger and RAB drilling during the period 1983 to 1989. Rock chip sampling mainly of dumps yielded values up to 19 ppm Au. RAB drilling returned several anomalous intersections with values greater than 1 ppm Au, the highest being 1m @ 3.54 g/t Au.",auger drill over the greenstone do delineate several gold anomaly no detail have be provide aust pacific resources nl aztec exploration ltd and indian ocean resources ltd item 4265 aust pacific resources nl aztec exploration ltd and indian ocean resources ltd conduct a fairly extensive exploration program include aerial and ground magnetic grab soil and rock chip sampling auger and rab drilling during the period 1983 to 1989 rock chip sampling mainly of dump yield value up to 19 ppm au rab drilling return several anomalous intersection with value great than 1 ppm au the high be 1 m 3.54 g t au,False,-0.95663244,-0.644033,-0.16895291,-1.3404453,1.710326,-1.5036037,-0.32534203,-0.38095134,1.0947307,-0.6263133,0.80087686,-0.16918717,0.38049248,0.8996736,-1.4051832,1.7830465,0.8053085,-0.7331515,-0.60395306,-0.32444033,-0.5355906,-1.5729593,-2.0135095,1.4060848,0.9917494,0.88535976,1.6318402,-1.1026921,0.40997854,0.2559569,-0.9167657,-0.8326395,-0.5259803,0.5587906,0.9726529,0.31141305,0.08136673,-0.8034266,1.056221,0.369642,-0.9379653,-1.0294293,-0.1771922,0.017484993,-0.919774,1.0272908,-0.23434678,-1.3231046,-0.9047407,1.0387987
62,a080059_weebo_2008annualreport_16700632_94,a080059_weebo_2008annualreport_16700632.json,Annual,significant,"Results: The aeromagnetic interpretation has highlighted several lithostructural targets, which may be prospective for gold mineralisation. The LandSat imagery will assist in planning appropriate near-surface sampling techniques over target areas, while the reconnaissance aircore intersected mafic granite and granite gneiss in an area thought to be an extension of the folded greenstone sequence to the south. There were no significant gold results from this drilling. Conclusions: Where appropriate, reconnaissance, near-surface soil sampling (auger or miniRAB) is required to test litho-structural target areas and thereby identify the gold prospectivity of the project area. Summary of Completed Exploration Exploration Completed Location Aeromagnetic interpretation Entire project LandSat data purchase & interpretation Entire project Reconnaissance aircore 9 vertical holes for 215m; WAC001-009 E36/559 3",result the aeromagnetic interpretation have highlight several lithostructural target which may be prospective for gold mineralisation the landsat imagery will assist in plan appropriate near surface sampling technique over target area while the reconnaissance aircore intersect mafic granite and granite gneiss in an area think to be an extension of the fold greenstone sequence to the south there be no significant gold result from this drill conclusion where appropriate reconnaissance near surface soil sampling auger or minirab be require to test litho structural target area and thereby identify the gold prospectivity of the project area summary of complete exploration exploration complete location aeromagnetic interpretation entire project landsat data purchase interpretation entire project reconnaissance aircore 9 vertical hole for 215 m wac001 009 e36/559 3,False,-0.9274939,1.5498587,0.6383045,1.0881057,-0.23982815,-3.079903,0.04759266,-0.54455656,1.4584605,-1.2641801,1.4792385,0.7546715,0.80722344,1.03857,-1.9818721,-0.14416775,0.6695761,-0.21501599,-1.037631,1.0006559,-0.27963215,-1.1316967,-0.45195228,0.028996851,-0.27683142,0.7714645,1.7476797,-0.2551097,-0.056571174,-0.4805514,0.04756664,1.1216588,1.9378912,1.0839993,0.7332553,-0.6090142,1.1876345,1.1681815,0.032995105,0.32782713,0.7127484,0.3628839,0.024368264,0.573822,0.4919065,1.3353666,0.7367369,-0.49176282,-0.9194701,0.7270996
